gpuaddr,useraddr,size,id,flags,type,usage,sglen
0x9f736000,0x9f736000,4096,26217,----pY,gpumem,texture,1
0x9f738000,0x9f738000,4096,26216,----pY,gpumem,texture,1
0x9f73a000,0x9f73a000,4096,26215,----pY,gpumem,texture,1
0x9f73c000,0x9f73c000,4096,26214,----pY,gpumem,texture,1
0x9f73e000,0x9f73e000,4096,26213,----pY,gpumem,texture,1
0x9f740000,0x9f740000,4096,26212,----pY,gpumem,texture,1
0x9f742000,0x9f742000,4096,26211,----pY,gpumem,texture,1
0x9f744000,0x9f744000,4096,26210,----pY,gpumem,texture,1
0x9f746000,0x9f746000,4096,26209,----pY,gpumem,texture,1
0x9f748000,0x9f748000,4096,26208,----pY,gpumem,texture,1
0x9f74a000,0x9f74a000,4096,26207,----pY,gpumem,texture,1
0x9f74c000,0x9f74c000,4096,26206,----pY,gpumem,texture,1
0x9f74e000,0x9f74e000,4096,26205,----pY,gpumem,texture,1
0x9f750000,0x9f750000,4096,26204,----pY,gpumem,texture,1
0x9f752000,0x9f752000,4096,26203,----pY,gpumem,texture,1
0x9f754000,0x9f754000,4096,26202,----pY,gpumem,texture,1
0x9f756000,0x9f756000,4096,26201,----pY,gpumem,texture,1
0x9f758000,0x9f758000,4096,26200,----pY,gpumem,texture,1
0x9f75a000,0x9f75a000,4096,26199,----pY,gpumem,texture,1
0x9f75c000,0x9f75c000,4096,26198,----pY,gpumem,texture,1
0x9f75e000,0x9f75e000,4096,26197,----pY,gpumem,texture,1
0x9f760000,0x9f760000,4096,26196,----pY,gpumem,texture,1
0x9f762000,0x9f762000,4096,26195,----pY,gpumem,texture,1
0x9f764000,0x9f764000,4096,26194,----pY,gpumem,texture,1
0x9f766000,0x9f766000,4096,26193,----pY,gpumem,texture,1
0x9f768000,0x9f768000,4096,26192,----pY,gpumem,texture,1
0x9f76a000,0x9f76a000,4096,26191,----pY,gpumem,texture,1
0x9f76c000,0x9f76c000,4096,26190,----pY,gpumem,texture,1
0x9f76e000,0x9f76e000,4096,26189,----pY,gpumem,texture,1
0x9f770000,0x9f770000,4096,26188,----pY,gpumem,texture,1
0x9f772000,0x9f772000,4096,26187,----pY,gpumem,texture,1
0x9f774000,0x9f774000,4096,26186,----pY,gpumem,texture,1
0x9f776000,0x9f776000,4096,26185,----pY,gpumem,texture,1
0x9f778000,0x9f778000,4096,26184,----pY,gpumem,texture,1
0x9f77a000,0x9f77a000,4096,26183,----pY,gpumem,texture,1
0x9f77c000,0x9f77c000,4096,26182,----pY,gpumem,texture,1
0x9f77e000,0x9f77e000,4096,26181,----pY,gpumem,texture,1
0x9f7c0000,0x9f7c0000,4096,26180,----pY,gpumem,texture,1
0x9f7c2000,0x9f7c2000,4096,26179,----pY,gpumem,texture,1
0x9f7c4000,0x9f7c4000,4096,26178,----pY,gpumem,texture,1
0x9f7c6000,0x9f7c6000,4096,26177,----pY,gpumem,texture,1
0x9f7c8000,0x9f7c8000,4096,26176,----pY,gpumem,texture,1
0x9f7ca000,0x9f7ca000,4096,26175,----pY,gpumem,texture,1
0x9f7cc000,0x9f7cc000,4096,26174,----pY,gpumem,texture,1
0x9f7ce000,0x9f7ce000,4096,26173,----pY,gpumem,texture,1
0x9f7d0000,0x9f7d0000,4096,26172,----pY,gpumem,texture,1
0x9f7d2000,0x9f7d2000,4096,26171,----pY,gpumem,texture,1
0x9f7d4000,0x9f7d4000,4096,26170,----pY,gpumem,texture,1
0x9f7d6000,0x9f7d6000,4096,26169,----pY,gpumem,texture,1
0x9f7d8000,0x9f7d8000,4096,26168,----pY,gpumem,texture,1
0x9f7da000,0x9f7da000,4096,26167,----pY,gpumem,texture,1
0x9f7dc000,0x9f7dc000,4096,26166,----pY,gpumem,texture,1
0x9f7de000,0x9f7de000,4096,26165,----pY,gpumem,texture,1
0x9f7e0000,0x9f7e0000,4096,26164,----pY,gpumem,texture,1
0x9f7e2000,0x9f7e2000,4096,26163,----pY,gpumem,texture,1
0x9f7e4000,0x9f7e4000,4096,26162,----pY,gpumem,texture,1
0x9f7e6000,0x9f7e6000,4096,26161,----pY,gpumem,texture,1
0x9f7e8000,0x9f7e8000,4096,26160,----pY,gpumem,texture,1
0x9f7ea000,0x9f7ea000,4096,26159,----pY,gpumem,texture,1
0x9f7ec000,0x9f7ec000,4096,26158,----pY,gpumem,texture,1
0x9f7ee000,0x9f7ee000,4096,26157,----pY,gpumem,texture,1
0x9f7f0000,0x9f7f0000,4096,26156,----pY,gpumem,texture,1
0x9f7f2000,0x9f7f2000,4096,26155,----pY,gpumem,texture,1
0x9f7f4000,0x9f7f4000,4096,26154,----pY,gpumem,texture,1
0x9f7f6000,0x9f7f6000,4096,26153,----pY,gpumem,texture,1
0x9f7f8000,0x9f7f8000,4096,26152,----pY,gpumem,texture,1
0x9f7fa000,0x9f7fa000,4096,26151,----pY,gpumem,texture,1
0x9f7fc000,0x9f7fc000,4096,26150,----pY,gpumem,texture,1
0x9f7fe000,0x9f7fe000,4096,26149,----pY,gpumem,texture,1
0x9f840000,0x9f840000,4096,26148,----pY,gpumem,texture,1
0x9f842000,0x9f842000,4096,26147,----pY,gpumem,texture,1
0x9f844000,0x9f844000,4096,26146,----pY,gpumem,texture,1
0x9f846000,0x9f846000,4096,26145,----pY,gpumem,texture,1
0x9f848000,0x9f848000,4096,26144,----pY,gpumem,texture,1
0x9f84a000,0x9f84a000,4096,26143,----pY,gpumem,texture,1
0x9f84c000,0x9f84c000,4096,26142,----pY,gpumem,texture,1
0x9f84e000,0x9f84e000,4096,26141,----pY,gpumem,texture,1
0x9f850000,0x9f850000,4096,26140,----pY,gpumem,texture,1
0x9f852000,0x9f852000,4096,26139,----pY,gpumem,texture,1
0x9f854000,0x9f854000,4096,26138,----pY,gpumem,texture,1
0x9f856000,0x9f856000,4096,26137,----pY,gpumem,texture,1
0x9f858000,0x9f858000,4096,26136,----pY,gpumem,texture,1
0x9f85a000,0x9f85a000,4096,26135,----pY,gpumem,texture,1
0x9f85c000,0x9f85c000,4096,26134,----pY,gpumem,texture,1
0x9f85e000,0x9f85e000,4096,26133,----pY,gpumem,texture,1
0x9f860000,0x9f860000,4096,26132,----pY,gpumem,texture,1
0x9f862000,0x9f862000,4096,26131,----pY,gpumem,texture,1
0x9f864000,0x9f864000,4096,26130,----pY,gpumem,texture,1
0x9f866000,0x9f866000,4096,26129,----pY,gpumem,texture,1
0x9f868000,0x9f868000,4096,26128,----pY,gpumem,texture,1
0x9f86a000,0x9f86a000,4096,26127,----pY,gpumem,texture,1
0x9f86c000,0x9f86c000,4096,26126,----pY,gpumem,texture,1
0x9f86e000,0x9f86e000,4096,26125,----pY,gpumem,texture,1
0x9f870000,0x9f870000,4096,26124,----pY,gpumem,texture,1
0x9f872000,0x9f872000,4096,26123,----pY,gpumem,texture,1
0x9f874000,0x9f874000,4096,26122,----pY,gpumem,texture,1
0x9f876000,0x9f876000,4096,26121,----pY,gpumem,texture,1
0x9f878000,0x9f878000,4096,26120,----pY,gpumem,texture,1
0x9f87a000,0x9f87a000,4096,26119,----pY,gpumem,texture,1
0x9f87c000,0x9f87c000,4096,26118,----pY,gpumem,texture,1
0x9f87e000,0x9f87e000,4096,26117,----pY,gpumem,texture,1
0x9f880000,0x9f880000,4096,26116,----pY,gpumem,texture,1
0x9f882000,0x9f882000,4096,26115,----pY,gpumem,texture,1
0x9f884000,0x9f884000,4096,26114,----pY,gpumem,texture,1
0x9f886000,0x9f886000,4096,26113,----pY,gpumem,texture,1
0x9f888000,0x9f888000,4096,26112,----pY,gpumem,texture,1
0x9f88a000,0x9f88a000,4096,26111,----pY,gpumem,texture,1
0x9f88c000,0x9f88c000,4096,26110,----pY,gpumem,texture,1
0x9f88e000,0x9f88e000,4096,26109,----pY,gpumem,texture,1
0x9f890000,0x9f890000,4096,26108,----pY,gpumem,texture,1
0x9f892000,0x9f892000,4096,26107,----pY,gpumem,texture,1
0x9f894000,0x9f894000,4096,26106,----pY,gpumem,texture,1
0x9f896000,0x9f896000,4096,26105,----pY,gpumem,texture,1
0x9f898000,0x9f898000,4096,26104,----pY,gpumem,texture,1
0x9f89a000,0x9f89a000,4096,26103,----pY,gpumem,texture,1
0x9f89c000,0x9f89c000,4096,26102,----pY,gpumem,texture,1
0x9f89e000,0x9f89e000,4096,26101,----pY,gpumem,texture,1
0x9f8a0000,0x9f8a0000,4096,26100,----pY,gpumem,texture,1
0x9f8a2000,0x9f8a2000,4096,26099,----pY,gpumem,texture,1
0x9f8a4000,0x9f8a4000,4096,26098,----pY,gpumem,texture,1
0x9f8a6000,0x9f8a6000,4096,26097,----pY,gpumem,texture,1
0x9f8a8000,0x9f8a8000,4096,26096,----pY,gpumem,texture,1
0x9f8aa000,0x9f8aa000,4096,26095,----pY,gpumem,texture,1
0x9f8ac000,0x9f8ac000,4096,26094,----pY,gpumem,texture,1
0x9f8ae000,0x9f8ae000,4096,26093,----pY,gpumem,texture,1
0x9f8b0000,0x9f8b0000,4096,26092,----pY,gpumem,texture,1
0x9f8b2000,0x9f8b2000,4096,26091,----pY,gpumem,texture,1
0x9f8b4000,0x9f8b4000,4096,26090,----pY,gpumem,texture,1
0x9f8b6000,0x9f8b6000,4096,26089,----pY,gpumem,texture,1
0x9f8b8000,0x9f8b8000,4096,26088,----pY,gpumem,texture,1
0x9f8ba000,0x9f8ba000,4096,26087,----pY,gpumem,texture,1
0x9f8bc000,0x9f8bc000,4096,26086,----pY,gpumem,texture,1
0x9f8be000,0x9f8be000,4096,26085,----pY,gpumem,texture,1
0x9f900000,0x9f900000,4096,26084,----pY,gpumem,texture,1
0x9f902000,0x9f902000,4096,26083,----pY,gpumem,texture,1
0x9f904000,0x9f904000,4096,26082,----pY,gpumem,texture,1
0x9f906000,0x9f906000,4096,26081,----pY,gpumem,texture,1
0x9f908000,0x9f908000,4096,26080,----pY,gpumem,texture,1
0x9f90a000,0x9f90a000,4096,26079,----pY,gpumem,texture,1
0x9f90c000,0x9f90c000,4096,26078,----pY,gpumem,texture,1
0x9f90e000,0x9f90e000,4096,26077,----pY,gpumem,texture,1
0x9f910000,0x9f910000,4096,26076,----pY,gpumem,texture,1
0x9f912000,0x9f912000,4096,26075,----pY,gpumem,texture,1
0x9f914000,0x9f914000,4096,26074,----pY,gpumem,texture,1
0x9f916000,0x9f916000,4096,26073,----pY,gpumem,texture,1
0x9f918000,0x9f918000,4096,26072,----pY,gpumem,texture,1
0x9f91a000,0x9f91a000,4096,26071,----pY,gpumem,texture,1
0x9f91c000,0x9f91c000,4096,26070,----pY,gpumem,texture,1
0x9f91e000,0x9f91e000,4096,26069,----pY,gpumem,texture,1
0x9f920000,0x9f920000,4096,26068,----pY,gpumem,texture,1
0x9f922000,0x9f922000,4096,26067,----pY,gpumem,texture,1
0x9f924000,0x9f924000,4096,26066,----pY,gpumem,texture,1
0x9f926000,0x9f926000,4096,26065,----pY,gpumem,texture,1
0x9f928000,0x9f928000,4096,26064,----pY,gpumem,texture,1
0x9f92a000,0x9f92a000,4096,26063,----pY,gpumem,texture,1
0x9f92c000,0x9f92c000,4096,26062,----pY,gpumem,texture,1
0x9f92e000,0x9f92e000,4096,26061,----pY,gpumem,texture,1
0x9f930000,0x9f930000,4096,26060,----pY,gpumem,texture,1
0x9f932000,0x9f932000,4096,26059,----pY,gpumem,texture,1
0x9f934000,0x9f934000,4096,26058,----pY,gpumem,texture,1
0x9f936000,0x9f936000,4096,26057,----pY,gpumem,texture,1
0x9f938000,0x9f938000,4096,26056,----pY,gpumem,texture,1
0x9f93a000,0x9f93a000,4096,26055,----pY,gpumem,texture,1
0x9f93c000,0x9f93c000,4096,26054,----pY,gpumem,texture,1
0x9f93e000,0x9f93e000,4096,26053,----pY,gpumem,texture,1
0x9f940000,0x9f940000,4096,26052,----pY,gpumem,texture,1
0x9f942000,0x9f942000,4096,26051,----pY,gpumem,texture,1
0x9f944000,0x9f944000,4096,26050,----pY,gpumem,texture,1
0x9f946000,0x9f946000,4096,26049,----pY,gpumem,texture,1
0x9f948000,0x9f948000,4096,26048,----pY,gpumem,texture,1
0x9f94a000,0x9f94a000,4096,26047,----pY,gpumem,texture,1
0x9f94c000,0x9f94c000,4096,26046,----pY,gpumem,texture,1
0x9f94e000,0x9f94e000,4096,26045,----pY,gpumem,texture,1
0x9f950000,0x9f950000,4096,26044,----pY,gpumem,texture,1
0x9f952000,0x9f952000,4096,26043,----pY,gpumem,texture,1
0x9f954000,0x9f954000,4096,26042,----pY,gpumem,texture,1
0x9f956000,0x9f956000,4096,26041,----pY,gpumem,texture,1
0x9f958000,0x9f958000,4096,26040,----pY,gpumem,texture,1
0x9f95a000,0x9f95a000,4096,26039,----pY,gpumem,texture,1
0x9f95c000,0x9f95c000,4096,26038,----pY,gpumem,texture,1
0x9f95e000,0x9f95e000,4096,26037,----pY,gpumem,texture,1
0x9f960000,0x9f960000,4096,26036,----pY,gpumem,texture,1
0x9f962000,0x9f962000,4096,26035,----pY,gpumem,texture,1
0x9f964000,0x9f964000,4096,26034,----pY,gpumem,texture,1
0x9f966000,0x9f966000,4096,26033,----pY,gpumem,texture,1
0x9f968000,0x9f968000,4096,26032,----pY,gpumem,texture,1
0x9f96a000,0x9f96a000,4096,26031,----pY,gpumem,texture,1
0x9f96c000,0x9f96c000,4096,26030,----pY,gpumem,texture,1
0x9f96e000,0x9f96e000,4096,26029,----pY,gpumem,texture,1
0x9f970000,0x9f970000,4096,26028,----pY,gpumem,texture,1
0x9f972000,0x9f972000,4096,26027,----pY,gpumem,texture,1
0x9f974000,0x9f974000,4096,26026,----pY,gpumem,texture,1
0x9f976000,0x9f976000,4096,26025,----pY,gpumem,texture,1
0x9f978000,0x9f978000,4096,26024,----pY,gpumem,texture,1
0x9f97a000,0x9f97a000,4096,26023,----pY,gpumem,texture,1
0x9f97c000,0x9f97c000,4096,26022,----pY,gpumem,texture,1
0x9f97e000,0x9f97e000,4096,26021,----pY,gpumem,texture,1
0x9f9c0000,0x9f9c0000,4096,26020,----pY,gpumem,texture,1
0x9f9c2000,0x9f9c2000,4096,26019,----pY,gpumem,texture,1
0x9f9c4000,0x9f9c4000,4096,26018,----pY,gpumem,texture,1
0x9f9c6000,0x9f9c6000,4096,26017,----pY,gpumem,texture,1
0x9f9c8000,0x9f9c8000,4096,26016,----pY,gpumem,texture,1
0x9f9ca000,0x9f9ca000,4096,26015,----pY,gpumem,texture,1
0x9f9cc000,0x9f9cc000,4096,26014,----pY,gpumem,texture,1
0x9f9ce000,0x9f9ce000,4096,26013,----pY,gpumem,texture,1
0x9f9d0000,0x9f9d0000,4096,26012,----pY,gpumem,texture,1
0x9f9d2000,0x9f9d2000,4096,26011,----pY,gpumem,texture,1
0x9f9d4000,0x9f9d4000,4096,26010,----pY,gpumem,texture,1
0x9f9d6000,0x9f9d6000,4096,26009,----pY,gpumem,texture,1
0x9f9d8000,0x9f9d8000,4096,26008,----pY,gpumem,texture,1
0x9f9da000,0x9f9da000,4096,26007,----pY,gpumem,texture,1
0x9f9dc000,0x9f9dc000,4096,26006,----pY,gpumem,texture,1
0x9f9de000,0x9f9de000,4096,26005,----pY,gpumem,texture,1
0x9f9e0000,0x9f9e0000,4096,26004,----pY,gpumem,texture,1
0x9f9e2000,0x9f9e2000,4096,26003,----pY,gpumem,texture,1
0x9f9e4000,0x9f9e4000,4096,26002,----pY,gpumem,texture,1
0x9f9e6000,0x9f9e6000,4096,26001,----pY,gpumem,texture,1
0x9f9e8000,0x9f9e8000,4096,26000,----pY,gpumem,texture,1
0x9f9ea000,0x9f9ea000,4096,25999,----pY,gpumem,texture,1
0x9f9ec000,0x9f9ec000,4096,25998,----pY,gpumem,texture,1
0x9f9ee000,0x9f9ee000,4096,25997,----pY,gpumem,texture,1
0x9f9f0000,0x9f9f0000,4096,25996,----pY,gpumem,texture,1
0x9f9f2000,0x9f9f2000,4096,25995,----pY,gpumem,texture,1
0x9f9f4000,0x9f9f4000,4096,25994,----pY,gpumem,texture,1
0x9f9f6000,0x9f9f6000,4096,25993,----pY,gpumem,texture,1
0x9f9f8000,0x9f9f8000,4096,25992,----pY,gpumem,texture,1
0x9f9fa000,0x9f9fa000,4096,25991,----pY,gpumem,texture,1
0x9f9fc000,0x9f9fc000,4096,25990,----pY,gpumem,texture,1
0x9f9fe000,0x9f9fe000,4096,25989,----pY,gpumem,texture,1
0x9fa40000,0x9fa40000,4096,25988,----pY,gpumem,texture,1
0x9fa42000,0x9fa42000,4096,25987,----pY,gpumem,texture,1
0x9fa44000,0x9fa44000,4096,25986,----pY,gpumem,texture,1
0x9fa46000,0x9fa46000,4096,25985,----pY,gpumem,texture,1
0x9fa48000,0x9fa48000,4096,25984,----pY,gpumem,texture,1
0x9fa4a000,0x9fa4a000,4096,25983,----pY,gpumem,texture,1
0x9fa4c000,0x9fa4c000,4096,25982,----pY,gpumem,texture,1
0x9fa4e000,0x9fa4e000,4096,25981,----pY,gpumem,texture,1
0x9fa50000,0x9fa50000,4096,25980,----pY,gpumem,texture,1
0x9fa52000,0x9fa52000,4096,25979,----pY,gpumem,texture,1
0x9fa54000,0x9fa54000,4096,25978,----pY,gpumem,texture,1
0x9fa56000,0x9fa56000,4096,25977,----pY,gpumem,texture,1
0x9fa58000,0x9fa58000,4096,25976,----pY,gpumem,texture,1
0x9fa5a000,0x9fa5a000,4096,25975,----pY,gpumem,texture,1
0x9fa5c000,0x9fa5c000,4096,25974,----pY,gpumem,texture,1
0x9fa5e000,0x9fa5e000,4096,25973,----pY,gpumem,texture,1
0x9fa60000,0x9fa60000,4096,25972,----pY,gpumem,texture,1
0x9fa62000,0x9fa62000,4096,25971,----pY,gpumem,texture,1
0x9fa64000,0x9fa64000,4096,25970,----pY,gpumem,texture,1
0x9fa66000,0x9fa66000,4096,25969,----pY,gpumem,texture,1
0x9fa68000,0x9fa68000,4096,25968,----pY,gpumem,texture,1
0x9fa6a000,0x9fa6a000,4096,25967,----pY,gpumem,texture,1
0x9fa6c000,0x9fa6c000,4096,25966,----pY,gpumem,texture,1
0x9fa6e000,0x9fa6e000,4096,25965,----pY,gpumem,texture,1
0x9fa70000,0x9fa70000,4096,25964,----pY,gpumem,texture,1
0x9fa72000,0x9fa72000,4096,25963,----pY,gpumem,texture,1
0x9fa74000,0x9fa74000,4096,25962,----pY,gpumem,texture,1
0x9fa76000,0x9fa76000,4096,25961,----pY,gpumem,texture,1
0x9fa78000,0x9fa78000,4096,25960,----pY,gpumem,texture,1
0x9fa7a000,0x9fa7a000,4096,25959,----pY,gpumem,texture,1
0x9fa7c000,0x9fa7c000,4096,25958,----pY,gpumem,texture,1
0x9fa7e000,0x9fa7e000,4096,25957,----pY,gpumem,texture,1
0x9fa80000,0x9fa80000,4096,25956,----pY,gpumem,texture,1
0x9fa82000,0x9fa82000,4096,25955,----pY,gpumem,texture,1
0x9fa84000,0x9fa84000,4096,25954,----pY,gpumem,texture,1
0x9fa86000,0x9fa86000,4096,25953,----pY,gpumem,texture,1
0x9fa88000,0x9fa88000,4096,25952,----pY,gpumem,texture,1
0x9fa8a000,0x9fa8a000,4096,25951,----pY,gpumem,texture,1
0x9fa8c000,0x9fa8c000,4096,25950,----pY,gpumem,texture,1
0x9fa8e000,0x9fa8e000,4096,25949,----pY,gpumem,texture,1
0x9fa90000,0x9fa90000,4096,25948,----pY,gpumem,texture,1
0x9fa92000,0x9fa92000,4096,25947,----pY,gpumem,texture,1
0x9fa94000,0x9fa94000,4096,25946,----pY,gpumem,texture,1
0x9fa96000,0x9fa96000,4096,25945,----pY,gpumem,texture,1
0x9fa98000,0x9fa98000,4096,25944,----pY,gpumem,texture,1
0x9fa9a000,0x9fa9a000,4096,25943,----pY,gpumem,texture,1
0x9fa9c000,0x9fa9c000,4096,25942,----pY,gpumem,texture,1
0x9fa9e000,0x9fa9e000,4096,25941,----pY,gpumem,texture,1
0x9faa0000,0x9faa0000,4096,25940,----pY,gpumem,texture,1
0x9faa2000,0x9faa2000,4096,25939,----pY,gpumem,texture,1
0x9faa4000,0x9faa4000,4096,25938,----pY,gpumem,texture,1
0x9faa6000,0x9faa6000,4096,25937,----pY,gpumem,texture,1
0x9faa8000,0x9faa8000,4096,25936,----pY,gpumem,texture,1
0x9faaa000,0x9faaa000,4096,25935,----pY,gpumem,texture,1
0x9faac000,0x9faac000,4096,25934,----pY,gpumem,texture,1
0x9faae000,0x9faae000,4096,25933,----pY,gpumem,texture,1
0x9fab0000,0x9fab0000,4096,25932,----pY,gpumem,texture,1
0x9fab2000,0x9fab2000,4096,25931,----pY,gpumem,texture,1
0x9fab4000,0x9fab4000,4096,25930,----pY,gpumem,texture,1
0x9fab6000,0x9fab6000,4096,25929,----pY,gpumem,texture,1
0x9fab8000,0x9fab8000,4096,25928,----pY,gpumem,texture,1
0x9faba000,0x9faba000,4096,25927,----pY,gpumem,texture,1
0x9fabc000,0x9fabc000,4096,25926,----pY,gpumem,texture,1
0x9fabe000,0x9fabe000,4096,25925,----pY,gpumem,texture,1
0x9fb00000,0x9fb00000,4096,25924,----pY,gpumem,texture,1
0x9fb02000,0x9fb02000,4096,25923,----pY,gpumem,texture,1
0x9fb04000,0x9fb04000,4096,25922,----pY,gpumem,texture,1
0x9fb06000,0x9fb06000,4096,25921,----pY,gpumem,texture,1
0x9fb08000,0x9fb08000,4096,25920,----pY,gpumem,texture,1
0x9fb0a000,0x9fb0a000,4096,25919,----pY,gpumem,texture,1
0x9fb0c000,0x9fb0c000,4096,25918,----pY,gpumem,texture,1
0x9fb0e000,0x9fb0e000,4096,25917,----pY,gpumem,texture,1
0x9fb10000,0x9fb10000,4096,25916,----pY,gpumem,texture,1
0x9fb12000,0x9fb12000,4096,25915,----pY,gpumem,texture,1
0x9fb14000,0x9fb14000,4096,25914,----pY,gpumem,texture,1
0x9fb16000,0x9fb16000,4096,25913,----pY,gpumem,texture,1
0x9fb18000,0x9fb18000,4096,25912,----pY,gpumem,texture,1
0x9fb1a000,0x9fb1a000,4096,25911,----pY,gpumem,texture,1
0x9fb1c000,0x9fb1c000,4096,25910,----pY,gpumem,texture,1
0x9fb1e000,0x9fb1e000,4096,25909,----pY,gpumem,texture,1
0x9fb20000,0x9fb20000,4096,25908,----pY,gpumem,texture,1
0x9fb22000,0x9fb22000,4096,25907,----pY,gpumem,texture,1
0x9fb24000,0x9fb24000,4096,25906,----pY,gpumem,texture,1
0x9fb26000,0x9fb26000,4096,25905,----pY,gpumem,texture,1
0x9fb28000,0x9fb28000,4096,25904,----pY,gpumem,texture,1
0x9fb2a000,0x9fb2a000,4096,25903,----pY,gpumem,texture,1
0x9fb2c000,0x9fb2c000,4096,25902,----pY,gpumem,texture,1
0x9fb2e000,0x9fb2e000,4096,25901,----pY,gpumem,texture,1
0x9fb30000,0x9fb30000,4096,25900,----pY,gpumem,texture,1
0x9fb32000,0x9fb32000,4096,25899,----pY,gpumem,texture,1
0x9fb34000,0x9fb34000,4096,25898,----pY,gpumem,texture,1
0x9fb36000,0x9fb36000,4096,25897,----pY,gpumem,texture,1
0x9fb38000,0x9fb38000,4096,25896,----pY,gpumem,texture,1
0x9fb3a000,0x9fb3a000,4096,25895,----pY,gpumem,texture,1
0x9fb3c000,0x9fb3c000,4096,25894,----pY,gpumem,texture,1
0x9fb3e000,0x9fb3e000,4096,25893,----pY,gpumem,texture,1
0x9fb80000,0x9fb80000,4096,25892,----pY,gpumem,texture,1
0x9fb82000,0x9fb82000,4096,25891,----pY,gpumem,texture,1
0x9fb84000,0x9fb84000,4096,25890,----pY,gpumem,texture,1
0x9fb86000,0x9fb86000,4096,25889,----pY,gpumem,texture,1
0x9fb88000,0x9fb88000,4096,25888,----pY,gpumem,texture,1
0x9fb8a000,0x9fb8a000,4096,25887,----pY,gpumem,texture,1
0x9fb8c000,0x9fb8c000,4096,25886,----pY,gpumem,texture,1
0x9fb8e000,0x9fb8e000,4096,25885,----pY,gpumem,texture,1
0x9fb90000,0x9fb90000,4096,25884,----pY,gpumem,texture,1
0x9fb92000,0x9fb92000,4096,25883,----pY,gpumem,texture,1
0x9fb94000,0x9fb94000,4096,25882,----pY,gpumem,texture,1
0x9fb96000,0x9fb96000,4096,25881,----pY,gpumem,texture,1
0x9fb98000,0x9fb98000,4096,25880,----pY,gpumem,texture,1
0x9fb9a000,0x9fb9a000,4096,25879,----pY,gpumem,texture,1
0x9fb9c000,0x9fb9c000,4096,25878,----pY,gpumem,texture,1
0x9fb9e000,0x9fb9e000,4096,25877,----pY,gpumem,texture,1
0x9fba0000,0x9fba0000,4096,25876,----pY,gpumem,texture,1
0x9fba2000,0x9fba2000,4096,25875,----pY,gpumem,texture,1
0x9fba4000,0x9fba4000,4096,25874,----pY,gpumem,texture,1
0x9fba6000,0x9fba6000,4096,25873,----pY,gpumem,texture,1
0x9fba8000,0x9fba8000,4096,25872,----pY,gpumem,texture,1
0x9fbaa000,0x9fbaa000,4096,25871,----pY,gpumem,texture,1
0x9fbac000,0x9fbac000,4096,25870,----pY,gpumem,texture,1
0x9fbae000,0x9fbae000,4096,25869,----pY,gpumem,texture,1
0x9fbb0000,0x9fbb0000,4096,25868,----pY,gpumem,texture,1
0x9fbb2000,0x9fbb2000,4096,25867,----pY,gpumem,texture,1
0x9fbb4000,0x9fbb4000,4096,25866,----pY,gpumem,texture,1
0x9fbb6000,0x9fbb6000,4096,25865,----pY,gpumem,texture,1
0x9fbb8000,0x9fbb8000,4096,25864,----pY,gpumem,texture,1
0x9fbba000,0x9fbba000,4096,25863,----pY,gpumem,texture,1
0x9fbbc000,0x9fbbc000,4096,25862,----pY,gpumem,texture,1
0x9fbbe000,0x9fbbe000,4096,25861,----pY,gpumem,texture,1
0x9fbc0000,0x9fbc0000,4096,25860,----pY,gpumem,texture,1
0x9fbc2000,0x9fbc2000,4096,25859,----pY,gpumem,texture,1
0x9fbc4000,0x9fbc4000,4096,25858,----pY,gpumem,texture,1
0x9fbc6000,0x9fbc6000,4096,25857,----pY,gpumem,texture,1
0x9fbc8000,0x9fbc8000,4096,25856,----pY,gpumem,texture,1
0x9fbca000,0x9fbca000,4096,25855,----pY,gpumem,texture,1
0x9fbcc000,0x9fbcc000,4096,25854,----pY,gpumem,texture,1
0x9fbce000,0x9fbce000,4096,25853,----pY,gpumem,texture,1
0x9fbd0000,0x9fbd0000,4096,25852,----pY,gpumem,texture,1
0x9fbd2000,0x9fbd2000,4096,25851,----pY,gpumem,texture,1
0x9fbd4000,0x9fbd4000,4096,25850,----pY,gpumem,texture,1
0x9fbd6000,0x9fbd6000,4096,25849,----pY,gpumem,texture,1
0x9fbd8000,0x9fbd8000,4096,25848,----pY,gpumem,texture,1
0x9fbda000,0x9fbda000,4096,25847,----pY,gpumem,texture,1
0x9fbdc000,0x9fbdc000,4096,25846,----pY,gpumem,texture,1
0x9fbde000,0x9fbde000,4096,25845,----pY,gpumem,texture,1
0x9fbe0000,0x9fbe0000,4096,25844,----pY,gpumem,texture,1
0x9fbe2000,0x9fbe2000,4096,25843,----pY,gpumem,texture,1
0x9fbe4000,0x9fbe4000,4096,25842,----pY,gpumem,texture,1
0x9fbe6000,0x9fbe6000,4096,25841,----pY,gpumem,texture,1
0x9fbe8000,0x9fbe8000,4096,25840,----pY,gpumem,texture,1
0x9fbea000,0x9fbea000,4096,25839,----pY,gpumem,texture,1
0x9fbec000,0x9fbec000,4096,25838,----pY,gpumem,texture,1
0x9fbee000,0x9fbee000,4096,25837,----pY,gpumem,texture,1
0x9fbf0000,0x9fbf0000,4096,25836,----pY,gpumem,texture,1
0x9fbf2000,0x9fbf2000,4096,25835,----pY,gpumem,texture,1
0x9fbf4000,0x9fbf4000,4096,25834,----pY,gpumem,texture,1
0x9fbf6000,0x9fbf6000,4096,25833,----pY,gpumem,texture,1
